,AAPL,AMZN,GOOGL,MSFT,NVDA
2022-08-05,162.3212432861328,140.8000030517578,116.50707244873047,273.724853515625,18.958499908447266
2022-08-08,161.84999084472656,139.41000366210938,116.33847045898438,271.2189025878906,17.764421463012695
2022-08-09,161.8991241455078,137.8300018310547,115.6739501953125,273.13458251953125,17.058555603027344
2022-08-10,166.13995361328125,142.69000244140625,118.71879577636719,279.7718811035156,18.067934036254883
2022-08-11,165.40370178222656,140.63999938964844,117.86585235595703,277.7013854980469,17.913179397583008
2022-08-12,168.9475860595703,143.5500030517578,120.68255615234375,282.4326171875,18.678945541381836
2022-08-15,170.0176239013672,143.17999267578125,121.07928466796875,283.9419860839844,19.001426696777344
2022-08-16,169.8605194091797,144.77999877929688,120.702392578125,283.2066345214844,18.848674774169922
2022-08-17,171.35267639160156,142.10000610351562,118.57001495361328,282.4600524902344,18.3055477142334
2022-08-18,170.96002197265625,142.3000030517578,119.1849365234375,281.34503173828125,18.74284553527832
2022-08-19,168.37818908691406,138.22999572753906,116.24919891357422,277.447265625,17.820329666137695
2022-08-22,164.50054931640625,133.22000122070312,113.30354309082031,269.30279541015625,17.006637573242188
2022-08-23,164.16677856445312,133.6199951171875,112.9266586303711,268.0325927734375,17.153404235839844
2022-08-24,164.46128845214844,133.8000030517578,112.758056640625,267.4023742675781,17.194337844848633
2022-08-25,166.91549682617188,137.27999877929688,115.69379425048828,270.36932373046875,17.88422393798828
2022-08-26,160.62289428710938,130.75,109.43550109863281,259.9365539550781,16.23387908935547
2022-08-29,158.42393493652344,129.7899932861328,108.52306365966797,257.1634826660156,15.775618553161621
2022-08-30,155.99920654296875,128.72999572753906,108.04700469970703,254.97227478027344,15.443151473999023
2022-08-31,154.3401336669922,126.7699966430664,107.33289337158203,253.5178680419922,15.069754600524902
2022-09-01,155.06661987304688,127.81999969482422,108.84042358398438,252.48040771484375,13.9146146774292
2022-09-02,152.9559783935547,127.51000213623047,106.96592712402344,248.2723846435547,13.625079154968262
2022-09-06,151.6994171142578,126.11000061035156,105.93445587158203,245.54788208007812,13.443371772766113
2022-09-07,153.1032257080078,129.47999572753906,108.55280303955078,250.24066162109375,13.696038246154785
2022-09-08,151.63070678710938,129.82000732421875,107.4915771484375,250.65756225585938,13.971678733825684
2022-09-09,154.48739624023438,133.27000427246094,109.74298095703125,256.4169616699219,14.368157386779785
2022-09-12,160.4363555908203,136.4499969482422,109.95125579833984,258.5404052734375,14.486004829406738
2022-09-13,151.02207946777344,126.81999969482422,103.4648666381836,244.326171875,13.113801956176758
2022-09-14,152.46511840820312,128.5500030517578,104.13929748535156,244.54920959472656,13.110809326171875
2022-09-15,149.5789794921875,126.27999877929688,102.0664291381836,237.917236328125,12.912067413330078
2022-09-16,147.9395751953125,123.52999877929688,101.95732879638672,237.29666137695312,13.180716514587402
2022-09-19,151.65032958984375,124.66000366210938,102.2251205444336,237.08338928222656,13.364472389221191
2022-09-20,154.02598571777344,122.19000244140625,100.3109359741211,235.0763397216797,13.158743858337402
2022-09-21,150.9042510986328,118.54000091552734,98.46617889404297,231.68280029296875,13.243631362915039
2022-09-22,149.9422149658203,117.30999755859375,99.31912994384766,233.65101623535156,12.544549942016602
2022-09-23,147.6744842529297,113.77999877929688,97.93060302734375,230.68411254882812,12.499608993530273
2022-09-26,148.00828552246094,115.1500015258789,97.36527252197266,230.22837829589844,12.211986541748047
2022-09-27,148.9801483154297,114.41000366210938,96.70077514648438,229.22003173828125,12.396744728088379
2022-09-28,147.09535217285156,118.01000213623047,99.22987365722656,233.73831176757812,12.719319343566895
2022-09-29,139.87014770507812,114.80000305175781,96.62142944335938,230.27688598632812,12.203995704650879
2022-09-30,135.6685333251953,113.0,94.86593627929688,225.8167724609375,12.123104095458984
2022-10-03,139.84068298339844,115.87999725341797,97.83142852783203,233.4183349609375,12.495614051818848
2022-10-04,143.423828125,121.08999633789062,100.80683135986328,241.31076049804688,13.149755477905273
2022-10-05,143.71832275390625,120.94999694824219,100.59855651855469,241.6210479736328,13.191699981689453
2022-10-06,142.76611328125,120.30000305175781,100.58863067626953,239.28433227539062,13.11280632019043
2022-10-07,137.52391052246094,114.55999755859375,97.87110137939453,227.11605834960938,12.060185432434082
2022-10-10,137.84786987304688,113.66999816894531,97.05781555175781,222.27781677246094,11.654717445373535
2022-10-11,136.43426513671875,112.20999908447266,96.38339233398438,218.55458068847656,11.570826530456543
2022-10-12,135.8059539794922,112.9000015258789,96.76028442382812,218.8842315673828,11.484938621520996
2022-10-13,140.37081909179688,112.52999877929688,98.24798583984375,227.11605834960938,11.9443359375
2022-10-14,135.84523010253906,106.9000015258789,95.76847076416016,221.60879516601562,11.212297439575195
2022-10-17,139.8014373779297,113.79000091552734,99.15052795410156,230.30596923828125,11.872428894042969
2022-10-18,141.1168975830078,116.36000061035156,99.94395446777344,231.24649047851562,11.951326370239258
2022-10-19,141.22486877441406,115.06999969482422,98.81330871582031,229.28787231445312,12.035218238830566
2022-10-20,140.76345825195312,115.25,99.15052795410156,228.96791076660156,12.178031921386719
2022-10-21,144.57240295410156,119.31999969482422,100.30101776123047,234.75636291503906,12.449674606323242
2022-10-24,146.7124786376953,119.81999969482422,101.67961120605469,239.73037719726562,12.582501411437988
2022-10-25,149.54949951171875,120.5999984741211,103.62355041503906,243.03665161132812,13.243631362915039
2022-10-26,146.6143035888672,115.66000366210938,94.15182495117188,224.2848358154297,12.879110336303711
2022-10-27,142.1476287841797,110.95999908447266,91.46405792236328,219.8538055419922,13.158743858337402
2022-10-28,152.88726806640625,103.41000366210938,95.50068664550781,228.69642639160156,13.81588363647461
2022-10-31,150.53123474121094,102.44000244140625,93.73527526855469,225.07020568847656,13.479324340820312
2022-11-01,147.89047241210938,96.79000091552734,89.72840118408203,221.23065185546875,13.525266647338867
2022-11-02,142.37342834472656,92.12000274658203,86.25709533691406,213.4060516357422,13.201687812805176
2022-11-03,136.33609008789062,89.30000305175781,82.74610900878906,207.73397827148438,13.403422355651855
2022-11-04,136.0706024169922,90.9800033569336,85.87027740478516,214.65684509277344,14.137459754943848
2022-11-07,136.60159301757812,90.52999877929688,87.7646255493164,220.93978881835938,14.282270431518555
2022-11-08,137.17189025878906,89.9800033569336,88.17127990722656,221.90933227539062,14.582878112792969
2022-11-09,132.61917114257812,86.13999938964844,86.60420989990234,217.68191528320312,13.75795841217041
2022-11-10,144.4188995361328,96.62999725341797,93.16996002197266,235.5902099609375,15.72937297821045
2022-11-11,147.20169067382812,100.79000091552734,95.61971282958984,239.5946044921875,16.30561637878418
2022-11-14,145.80535888671875,98.48999786376953,94.9155044555664,234.2036895751953,16.273662567138672
2022-11-15,147.5360107421875,98.94000244140625,97.6330795288086,234.6109161376953,16.64417839050293
2022-11-16,146.30685424804688,97.12000274658203,98.0396957397461,235.03871154785156,15.889165878295898
2022-11-17,148.2046356201172,94.8499984741211,97.55372619628906,234.9901123046875,15.656468391418457
2022-11-18,148.76515197753906,94.13999938964844,96.63134002685547,234.54287719726562,15.38882064819336
2022-11-21,145.5398712158203,92.45999908447266,94.81634521484375,235.34991455078125,15.296940803527832
2022-11-22,147.6736602783203,93.19999694824219,96.25445556640625,238.24742126464844,16.016992568969727
2022-11-23,148.54881286621094,94.12999725341797,97.65290069580078,240.72682189941406,16.497365951538086
2022-11-25,145.63821411132812,93.41000366210938,96.66110229492188,240.6393280029297,16.248693466186523
2022-11-28,141.81312561035156,93.94999694824219,95.26264953613281,235.06790161132812,15.806272506713867
2022-11-29,138.8140106201172,92.41999816894531,94.40970611572266,233.677490234375,15.618517875671387
2022-11-30,145.5595245361328,96.54000091552734,100.16215515136719,248.07752990722656,16.905155181884766
2022-12-01,145.8349151611328,95.5,100.16215515136719,247.6400146484375,17.116939544677734
2022-12-02,145.34320068359375,94.12999725341797,99.61666107177734,247.96087646484375,16.858213424682617
2022-12-05,144.18287658691406,91.01000213623047,98.66454315185547,243.27430725097656,16.592491149902344
2022-12-06,140.52499389648438,88.25,96.1850357055664,238.3348846435547,15.970148086547852
2022-12-07,138.58786010742188,88.45999908447266,94.16175842285156,237.6056671142578,16.103008270263672
2022-12-08,140.26931762695312,90.3499984741211,92.94183349609375,240.5518035888672,17.150901794433594
2022-12-09,139.7875213623047,89.08999633789062,92.06905364990234,238.6265869140625,16.983078002929688
2022-12-12,142.07862854003906,90.55000305175781,92.54511260986328,245.5203399658203,17.516515731811523
2022-12-13,143.04229736328125,92.48999786376953,94.8460922241211,249.80828857421875,18.05295181274414
2022-12-14,140.8199920654297,91.58000183105469,94.29067993164062,250.09999084472656,17.655370712280273
2022-12-15,134.22193908691406,88.44999694824219,90.11520385742188,242.11721801757812,16.934125900268555
2022-12-16,132.26515197753906,87.86000061035156,89.52012634277344,237.9168243408203,16.553531646728516
2022-12-19,130.160888671875,84.91999816894531,87.71502685546875,233.794189453125,16.236865997314453
2022-12-20,130.092041015625,85.19000244140625,88.29029083251953,235.1068115234375,16.068044662475586
2022-12-21,133.18946838378906,86.7699966430664,88.84569549560547,237.66400146484375,16.483606338500977
2022-12-22,130.02320861816406,83.79000091552734,87.04061126708984,231.59674072265625,15.322832107543945
