Date,BAC,BNP.PA,C,DBK.DE,JPM
2022-01-04,0.03919459736995808,0.0334967558584504,0.007765431043293909,0.03031378280001434,0.03790983411391935
2022-01-05,-0.016878533673349464,0.0012648614096495978,-0.011637004843222904,0.013513352944471509,-0.018282161375598797
2022-01-06,0.020135508348942864,0.013579706811100191,0.03277628709355072,0.02531654874130447,0.010624214260232337
2022-01-07,0.02181601947406025,0.004829376553384261,0.013403242417417329,0.017777834243003242,0.009908064588064366
2022-01-10,-0.00508330875083851,-0.0077520551331719725,0.0038007274094086245,0.000646874419607419,0.0009571221293331883
2022-01-11,0.005722411858287915,0.005625009518903052,0.0163560832338826,-0.004848911904097437,0.001016185881095476
2022-01-12,-0.0071122936501909016,0.01507163322367162,0.0025330852838900304,-0.007308718081327643,0.0056718039472603175
2022-01-13,-0.002046814048056322,0.02495011266764832,0.007431582705238266,-0.001963347007399871,-0.0012467397543359196
2022-01-14,-0.017432296263417957,-0.009856581271759823,-0.012540626755047133,-0.020163918143775734,-0.061463565952922274
2022-01-19,0.0038911163126495066,-0.009241009960073515,-0.01623298445194265,-0.011906727613589949,-0.015469233181618183
2022-01-20,-0.014857856797435877,-0.01972483581469591,0.0034247201986760726,-0.009164998225048836,-0.008527313282996198
2022-01-21,-0.018142257556079094,-0.02604902384227915,-0.01846097544723755,-0.016957853061654635,-0.017472475419791893
2022-01-24,-0.00823694242488619,-0.03747599846064358,-0.009008896365514897,-0.06255432230736185,-0.0008960886545069988
2022-01-25,0.01975335993489332,0.032612359392100006,0.022487938378968602,0.02918210386998852,0.010900240293924402
2022-01-26,0.010345635735240048,0.03045442889857902,0.009982877233999493,0.031244234556726584,0.009485828312265259
2022-01-27,-0.009368286928468573,0.008600550076020234,-0.009266213008177671,0.04378293029465457,-0.017644384919432522
2022-01-28,0.008796908118058123,-0.026666836404911128,0.008417604831988598,-0.0006712629261125164,0.008946118555121962
2022-01-31,0.005886022102511575,0.003504367802513306,0.0066471684900032005,0.028710605655021405,0.013573708853081642
2022-02-01,0.017338893099438285,0.019365051202632256,0.022112770848567217,0.03117351630918754,0.017160146062987575
2022-02-02,-0.0010651773063762257,-0.0116785353953842,-0.00495762017041643,0.00031648253613241064,-0.008005382760985471
2022-02-03,-0.009810298068617381,0.00267845137418469,-0.01464618707719783,0.0490507001280097,-0.008269985884302557
2022-02-04,0.039844928892508256,0.010370949853112408,0.020540753626904558,0.023981791227237058,0.02595838143862082
2022-02-07,0.0047637524488396915,0.021617325035218325,0.004237218183719177,0.008837971975450809,0.0033427211830920588
2022-02-08,0.017934751110416175,0.004719100308098751,0.011452627718564014,0.04935010472055469,0.018815046658964347
2022-02-09,-0.0020254318556138006,0.010757568789132596,0.010726946324900528,0.0025045558124127507,0.004168149123647056
2022-02-10,-0.004667086076734807,-0.0022485884580453145,-0.005011841613202207,0.0036086876613227923,-0.004150847771147355
2022-02-11,-0.023037816968694166,-0.02493976468412165,-0.005184969651802316,-0.004425432874136667,-0.013017081176544756
2022-02-14,-0.010434115832936805,-0.048536305013142475,-0.010275729872609505,-0.034865880695591524,-0.009290536527103072
2022-02-15,0.007802956910930042,0.028825905971383847,0.008125323239055678,0.008779414744827432,0.014623996212795134
2022-02-16,-0.0023018344648479253,-0.012277670474629025,-0.0007462564566075532,-0.00955908737033543,0.0018098013352204577
2022-02-17,-0.033766870920832553,-0.011633511218788473,-0.03345791931258425,-0.013972977312842185,-0.023032238835321375
2022-02-18,-0.002387496190459861,-0.0016123905943397974,-0.008808524361613784,-0.009203720630401225,0.00468862660117424
2022-02-23,-0.01712038071225452,-0.01846066019455454,-0.010487018816886925,-0.024992440817298584,-0.02093896214079112
2022-02-24,-0.02635114500920901,-0.0748949333794494,-0.040334966758649136,-0.12536891270484826,-0.027843091855171215
2022-02-25,0.03256870890447687,0.030132532099300606,0.021592228990335794,0.05488451212749713,0.023659437586923526
2022-02-28,-0.018213902343930194,-0.07471363992230119,-0.044369348146822134,-0.052028929704168024,-0.04169766571424105
2022-03-01,-0.03914031984005307,-0.06808229963112378,-0.010805233643964178,-0.07566607206103264,-0.03772922210589248
2022-03-02,0.01624683590695734,0.021048305922715633,0.01655560569416501,-0.001921683250454122,0.020740213574592044
2022-03-03,-0.010710085075912385,0.01591108849271352,-0.032572186179151676,-0.027531706465880542,-0.00710782067276565
2022-03-04,-0.03624416373268068,-0.07023257653658384,-0.017875676818032864,-0.09443669695772076,-0.028129346692818854
2022-03-07,-0.06373622971224047,-0.040152394926544724,-0.018377974452980873,-0.027656328050880384,-0.03861602405343148
2022-03-08,0.006520662211972119,0.03233986361279449,-0.012241105578408025,0.025182615908785105,-0.0070428477698581205
2022-03-09,0.06348793310474769,0.09954022457267891,0.019682807949028023,0.07533725914142061,0.040062372158519356
2022-03-10,-0.009015681362168244,-0.040353853311613196,-0.019124145097103654,-0.0067306441415342245,-0.011840643632758083
2022-03-11,-0.008359686620344737,-0.006383703033007748,-0.01311956179727888,-0.015297735705995309,-0.022523693960370125
2022-03-14,0.021571908492427988,0.04038356193985101,0.0012925275841156171,0.07976222528221033,0.00993068205895222
2022-03-15,0.007281739386438625,0.0054891862325028035,0.01622716045748387,-0.002896786130348136,0.01774629298713857
2022-03-16,0.031325178998767855,0.05966058560396283,0.03066584225896294,0.07205109943439965,0.044685503976519325
2022-03-17,0.00537381068853227,-0.023919056509209616,0.008626854690220826,-0.015537375916927887,0.012644890652286155
2022-03-18,-0.0030211661367348756,0.0056551685296541854,0.0010472860893006063,0.011561756251383542,-0.00035706253801071503
2022-03-21,-0.0013987158964485246,-0.011996325229866761,-0.006451430319387324,0.004898318509022857,-0.0032119182503368236
2022-03-22,0.03127921053148209,0.016884788484366014,0.009125858555262809,0.056147300808256626,0.02126757722480821
2022-03-23,-0.024671778269006555,-0.025559533604631337,-0.02000005861275034,-0.009059756585185055,-0.019912902890324526
2022-03-24,-0.00046392129227090453,-0.021635162255602844,0.0012422944847035506,-0.004657691043599724,0.006510275805848862
2022-03-25,0.015323769633199603,-0.021526309640276492,0.005671733481265854,0.010225275954229944,0.008742564032875277
2022-03-28,-0.004116310910978301,0.021399787973840644,-0.01445188419704169,0.0003431271480913316,-0.007398682952694261
2022-03-29,-0.002525877678929194,0.06402986420016765,0.009835556486726661,0.026239183100487777,0.002200553238488195
2022-03-30,-0.010128803701003716,-0.023187327782064525,-0.02656281190627377,-0.02790778275441363,-0.004533189767163407
2022-03-31,-0.04139536483723856,-0.02166545939835922,-0.028561130267027796,-0.010658315053280203,-0.03002712293552221
2022-04-01,-0.007762969117810956,-0.00462164767324701,-0.020037293130583424,0.02710671175862468,-0.007408771176017023
2022-04-04,-0.0017115967707819148,-0.006771013323527519,0.008981316133769028,-0.0013534684774841304,0.0044342433354198855
2022-04-05,-0.016899582018288267,-0.04557851655817194,-0.023106104063009118,-0.0033880703091364334,-0.011637343702725188
2022-04-06,-0.010961410272379063,-0.03479598446996266,-0.020356568584270325,-0.031616509041266984,-0.013874414697466114
2022-04-07,-0.007808741613283547,-0.015540608048803764,-0.009895300465075786,0.0005265193605939596,-0.0030421325926029605
2022-04-08,0.007108413607700159,0.027598641588914986,0.016989885080129778,0.03894753864461807,0.018308041614963952
2022-04-11,-0.0020165184480862093,0.018810829771141714,-0.006485917661433477,0.006754399259134861,-0.003670592526853224
2022-04-12,-0.01060886056936784,-0.0007180310451975928,-0.00415414752425826,-0.0935927125128715,-0.01097744520306782
2022-04-13,-0.008935207044153709,0.004413838255693753,-0.0037743607741324414,0.008142066886510226,-0.03223362850351331
2022-04-14,-0.0321999530774804,0.011854977462040618,0.015553262398742242,0.007342062328600295,-0.009269217345008865
2022-04-20,0.002274423295648434,0.029852227628853156,0.003401473128136037,0.019632856051210745,0.0035081118083638394
2022-04-21,-0.018910374859283374,0.022838088429073432,-0.008851163476277627,0.0,-0.007751997668664752
2022-04-22,-0.03469567815701931,-0.012786228016735983,-0.02660086875421239,0.0,-0.028722291798253304
2022-04-25,-0.007188524645502193,-0.01701142249785894,-0.0019519494954924682,-0.07363185145600981,-0.0003153605345830407
2022-04-26,-0.02252629221561827,-0.008062790462667115,-0.017602163676800432,-0.026173968141334526,-0.029581186036435666
2022-04-27,-0.005486761843508383,-0.013778793208980587,-0.012542365399640683,0.0,-0.01300606575500773
2022-04-28,0.015448413805067727,-0.005729303609535819,0.008467782961116969,-0.04920947852220994,0.015812748401766986
2022-04-29,-0.03069831652096998,0.004953558182967725,-0.026257361236927172,0.0004159615087783348,-0.032268455192489026
2022-05-02,0.012892326884840375,-0.01810680641217892,0.010371266258109081,-0.015478903083352777,0.009132128777486955
2022-05-03,0.027393492490201406,0.0515315626669538,0.02853624153768187,0.04051895102208635,0.02141965809401868
2022-05-04,0.04012918594279923,-0.006040485435450067,0.042515093816767685,-0.00436058099187424,0.03308130827410456
2022-05-05,-0.0279645612894683,-0.00607719464116844,-0.017614442698415538,-0.03738050750325621,-0.025019772168558045
2022-05-06,-0.0023975261888869214,-0.0021697708272295684,0.006041686662762402,0.0,-0.0016137807391916953
2022-05-09,-0.028838554808590672,-0.014627380801543063,-0.03351431344898918,-0.05237521754783602,-0.015033962051973656
2022-05-10,-0.016772122590637848,0.021464396760898695,-0.02285007231046678,0.01619029896890019,-0.024372192719351086
2022-05-11,-0.005312886390931716,0.024155639273900336,-0.02235915648303262,0.0234039604353833,-0.0063083501440732905
2022-05-12,-0.01405696762020636,-0.014189819886836163,-0.023079856694651322,-0.019540508552546066,-0.0008465102425881404
2022-05-13,0.0028512717714514065,0.018867813707736377,0.023195806556558892,0.0,0.008895315846471461
2022-05-16,-0.010235754988622232,-0.0013363030755197832,-0.0037785414117027264,0.009526935502312808,-0.006969576264139539
2022-05-17,0.033898427523961085,0.02274896769603041,0.07564280276209862,0.03460260107786328,0.03314737712802209
2022-05-18,-0.030842247612596817,-0.002990648023907757,-0.03388825994168632,-0.0070247264173779675,-0.017105925940768922
2022-05-19,-0.012327922857047481,-0.0028122109305184473,0.009326735020657848,0.0022173927317202763,-0.014822243101096281
2022-05-20,-0.017126242892281648,0.009776179383166196,-0.0006025813654578388,0.00753339725968522,-0.008198766096334681
2022-05-23,0.05936245124035354,0.04156689719058164,0.060703666625405744,0.07007040463266102,0.06187149987891356
2022-05-24,-0.006133602439867826,-0.008442053376314733,-0.0017057310717459252,0.0065881663396717555,0.014125093061078692
2022-05-25,0.005329397802351005,0.003676317154386316,0.00037968975589206514,0.0,0.006964377316921526
2022-05-26,0.023158655142152783,0.01600179341270986,0.02637571554182369,0.032725018351347876,0.0172901274549262
2022-05-27,0.009544485746948154,0.016128875163143076,-0.008689262639229936,0.0,0.014137939760632885
2022-06-01,-0.01424738063532779,-0.005083815677530001,-0.019097618147733864,-0.008289914899279672,-0.017545076065991046
2022-06-02,0.006582737797023339,-0.0026494219328422677,0.0007634991603017301,0.0,0.01608794480620292
2022-06-03,-0.01389666682658272,-0.002656647321756356,-0.020980250395397283,0.0,-0.013939537860516233
2022-06-06,-0.0011051534076705171,0.013698547811764012,0.0013635656223438006,0.016329718705280518,-0.003303602382065047
2022-06-07,0.005532345576663392,-0.015578043618781505,0.013618796329995698,-0.011476585451306346,0.002620978329814162
2022-06-08,-0.012654594469308262,-0.007054236583508428,-0.013243816263943197,-0.018962706367678238,-0.015914590307545433
2022-06-09,-0.03845100103770208,-0.017089167743780092,-0.028010090018710677,-0.012426282845866683,-0.021015561415288098
2022-06-10,-0.03882928349839012,-0.05059576952728341,-0.04522712689495669,-0.05851796075442153,-0.0459659541642736
2022-06-13,-0.03466965825484131,-0.0397119861659768,-0.042339433247218596,-0.018880081402498746,-0.02977845682864883
2022-06-14,-0.017489067446367412,0.014248969594062256,0.0059097580512371805,0.0006486617427962257,-0.016639407781399437
2022-06-15,0.01875386390931553,0.02006971322278202,0.03524793592458192,0.02592930030641906,0.011836006560163924
2022-06-16,-0.006240268325441357,-0.01584337971930052,-0.01450185973435951,-0.016638690191760095,-0.017156295833013303
2022-06-17,0.002197884692654673,0.004629627706267961,-0.007890636050192511,0.006746588995204637,-0.0035264923064236165
2022-06-22,-0.007610387847786103,-0.006382499361750064,-0.015846611601470655,-0.0015447117053239247,-0.005611757760398825
2022-06-23,-0.015950992286199974,-0.046900437351351264,-0.01800832740188372,-0.1219310855620076,-0.010939578056783162
2022-06-24,0.007169685794845117,0.025567030775070974,0.032578098580432154,0.047814793164270286,0.029845740193846875
2022-06-27,0.0012379323220312157,-0.002712130991983455,-0.0006267551252868271,-0.0032513693853687166,-0.00801220828431423
2022-06-28,-0.002782147468169166,0.0021964809226727214,-0.0129628062761805,-0.003037241724120326,-0.004811812803485763
2022-06-29,-0.012399163176973272,-0.017324110098222736,-0.0023298363629077855,-0.03294588641930866,-0.004489793657258967
2022-06-30,-0.022912800297443622,-0.03642730191065068,-0.023566645468785063,-0.029518292857617347,-0.02333037037470932
2022-07-01,0.013813106864100574,-0.001212523820734908,0.019134266173825347,-0.03185841925192353,0.012787425635650955
2022-07-06,-0.008322533866073425,-0.010704881148367958,-0.009869105340174784,-0.009661267842145368,-0.006482058720158239
2022-07-07,0.02840541055051518,0.025670394511601406,0.016901623585709874,0.03837141602818783,0.025292737909991255
2022-07-08,-0.0021971286772081186,0.020426546899996012,-0.0023442036142486875,0.027182770163818083,-0.003138080120831403
2022-07-11,-0.010380577328077305,-0.03266604196651785,-0.013455718844568776,-0.040243988960592704,-0.01311642127297097
2022-07-12,-0.003178748911159788,-0.003638409156157989,-0.001298925908293113,0.0,0.000974586167905537
2022-07-13,-0.01658164222414937,-0.024763222161144103,-0.013656888946063905,-0.011689855490863732,-0.009382888487865164
2022-07-14,-0.023021842695747387,-0.03802939677632032,-0.02989047388258973,-0.013371038049050175,-0.034938914514717694
2022-07-15,0.07036164190832053,0.011434137555814041,0.13230639131987784,0.016288672930868272,0.045833326876378234
2022-07-18,0.0003099774429193282,0.021046299793937698,0.0018007737399150523,0.03487634810955865,-0.010269898790176316
2022-07-19,0.03378801273548673,0.034157726475194085,0.04114242163138495,0.044728136491356686,0.024778637979244678
2022-07-20,0.0002998793174746734,0.014236950324135316,0.00613854133337824,-0.003913676638324065,-0.00017472734097931023
2022-07-21,0.00869294837349126,0.0001123997048787236,0.0026690645344723484,0.007262722213244396,0.00680993159529612
2022-07-22,-0.006537716386599089,-0.01605672111269852,-0.012930042643601135,-0.023404215279791196,-0.00485598720531293
2022-07-25,0.008973844095296814,0.020769201308473536,0.0048158035878641476,0.010772099535840556,0.004008152079791737
2022-07-26,-0.02016000584032031,-0.009167283811042254,-0.014570452831265174,-0.01939874852745793,-0.015622022246289573
2022-07-27,0.01633881993229994,0.001128432603549729,0.018482554567838906,-0.01636347855691541,0.016046352604666837
2022-07-28,-0.008038202368495305,0.007550930819790236,-0.002292247610030652,0.03550587362731787,-0.0037312763580755986
2022-07-29,0.014705993629267134,0.02908279306905626,0.0034803485189106023,0.02217971756704803,0.004790457569457225
2022-08-01,-0.002957744632096799,-0.0030433795042204424,0.0003849826774544446,-0.01454372295051854,-0.00996866344845406
2022-08-02,-0.019875539090130852,0.011774814660478316,-0.022534543439923373,0.0009520448055845759,-0.015585346974914266
2022-08-03,0.018159926702508232,0.01853450531608688,0.016945995318686458,0.018311452488244395,0.01049535978402077
2022-08-04,-0.007134060554823354,0.02264074530020498,-0.0067815808810370495,0.007239690632646307,-0.011002642457946249
2022-08-05,0.016766147566053005,0.010552554394407618,0.007803248385770188,0.014954775368365324,0.03026000076413203
2022-08-08,-0.013839677003261013,-0.0068591720305528035,-0.003678071020189342,0.005025554024983158,-0.012180535374784036
2022-08-09,0.01283964986263532,0.0,0.012045909671975573,-0.008182606990571826,0.009007521001217508
2022-08-10,0.03390319843843793,0.015049992475410771,0.021117429267851463,0.01168791462837412,0.026087749908633585
2022-08-11,0.023952155359684327,0.006499401996073052,0.015228406900378261,0.003964104959905094,0.014781675797083092
2022-08-12,0.010860607036459188,0.017657247535810633,0.007037053999497262,0.022224690056007853,0.01656389357756015
2022-08-15,-0.0013777760851086391,-0.0069404298043876525,-0.005700411713275046,-0.013133116065129001,0.0027021115882463215
2022-08-16,0.01075886058759494,0.0009984335109410316,0.0020342350521384265,0.0024602888022367776,0.00955415449064053
2022-08-17,-0.006277331076315418,-0.013066127821273667,-0.007752120816698238,-0.01204825442665177,-0.008412210213471003
2022-08-18,-0.003570565054788173,-0.008994431837872581,-0.003906140727463531,0.001355040881880789,-0.007749420235512748
2022-08-19,-0.02205043736840234,-0.027941998057206707,-0.017553709225402777,-0.04194845044809623,-0.024745187073325337
2022-08-22,-0.021420649788983562,-0.02475868760854009,-0.025850561795060817,-0.012829696521699194,-0.01652191413209532
2022-08-23,-0.008928352605722601,0.0031196223705562184,-0.005853663666475339,-0.005961598625759115,-0.00985694780478386
2022-08-24,0.0031966897158778223,0.0007506193853728195,0.0011774214214945182,0.002638892035615915,0.002423899016981129
2022-08-25,0.017960402852819562,-0.0005358603319076163,0.020584477133149308,0.0005981696846958174,0.023747732615198972
